"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-06-21","96.9","-3.8822","5.0049","Max Scherzer",502143,453286,"strikeout","called_strike",,,,,"9","Danny Valencia called out on strikes.  ","R","R","R","WSH","BAL","S",2,"null",2,2,2018,"-0.4573","1.3414","0.7393","2.3193","null","null","592859.00",2,7,"Top","null","null",,,600474,,"180622_010832","13.1863","-140.4445","-4.5632","-8.7301","29.4310","-13.9405","3.8605","1.6358","null","null","null","95.9380","2619","5.7900",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.7095","null","null","0.00",1,0,0,"null",51,"6","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","94.3","-3.8763","4.8982","Max Scherzer",502143,453286,"null","foul",,,,,"3","null","R","R","R","WSH","BAL","S","null","null",2,2,2018,"-0.3566","1.0841","0.7583","3.0058","null","null","592859.00",2,7,"Top","null","null",,,600474,,"180622_010810","12.7404","-136.8097","-1.5956","-7.0859","28.2433","-18.5117","3.3404","1.4217","215","74.9","41.7571","93.9060","2406","6.0800",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.4198","null","null","null","null","null","null","null",51,"5","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","94.7","-3.8171","5.0311","Max Scherzer",502143,453286,"null","swinging_strike",,,,,"1","null","R","R","R","WSH","BAL","S","null","null",2,1,2018,"-0.3376","1.0658","-0.8022","3.4054","null","null","592859.00",2,7,"Top","null","null",,,600474,,"180622_010734","8.5506","-137.6386","-0.9365","-6.0150","28.2771","-18.7542","3.3404","1.4217","null","null","null","94.3400","2405","5.9790",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5209","null","null","null","null","null","null","null",51,"4","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-06-21","83.7","-3.9054","5.1522","Max Scherzer",502143,453286,"null","ball",,,,,"11","null","R","R","R","WSH","BAL","B","null","null",1,1,2018,"0.4453","-0.2263","-0.6677","3.7486","null","null","592859.00",2,7,"Top","null","null",,,600474,,"180622_010708","6.5406","-121.6947","3.5185","3.2089","21.4925","-35.2346","3.3504","1.4217","null","null","null","83.1540","null","5.7500",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.7494","null","null","null","null","null","null","null",51,"3","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-06-21","84.4","-3.8451","5.1592","Max Scherzer",502143,453286,"null","called_strike",,,,,"9","null","R","R","R","WSH","BAL","S","null","null",1,0,2018,"0.3708","-0.1233","0.5578","2.0409","null","null","592859.00",2,7,"Top","null","null",,,600474,,"180622_010616","9.4350","-122.6269","-0.6759","1.9846","22.3488","-33.5018","3.5725","1.6522","null","null","null","83.9500","null","5.9040",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5960","null","null","null","null","null","null","null",51,"2","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-06-21","84.7","-3.8619","5.1754","Max Scherzer",502143,453286,"null","ball",,,,,"14","null","R","R","R","WSH","BAL","B","null","null",0,0,2018,"0.4354","-0.2096","1.6250","1.5659","null","null","592859.00",2,7,"Top","null","null",,,600474,,"180622_010554","11.8407","-122.8101","-1.6744","2.2626","21.9489","-34.1943","3.7700","1.6605","null","null","null","84.2450","2162","5.9720",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5275","null","null","null","null","null","null","null",51,"1","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","96.0","-3.8062","5.2731","Max Scherzer",592859,453286,"walk","ball",,,,,"11","Steve Wilkerson walks.  ","R","L","R","WSH","BAL","B","null","null",3,2,2018,"-0.6260","0.9493","-0.9748","3.5634","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010449","8.8345","-139.6533","-1.1323","-9.8226","25.6334","-19.7189","3.2449","1.5402","null","null","null","96.1850","2392","6.0020",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.4972","null","null","0.70",1,0,0,"null",50,"8","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","96.4","-3.8111","5.0619","Max Scherzer",592859,453286,"null","foul",,,,,"5","null","R","L","R","WSH","BAL","S","null","null",3,2,2018,"-0.7008","0.8729","0.0756","2.8346","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010422","11.7891","-139.9439","-2.3081","-11.5311","28.2558","-20.5210","3.5576","1.3262","null","null","null","95.9940","2486","5.9520",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5471","null","null","null","null","null","null","null",50,"7","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"CH","2018-06-21","84.0","-3.7234","5.2027","Max Scherzer",592859,453286,"null","ball",,,,,"13","null","R","L","R","WSH","BAL","B","null","null",2,2,2018,"-1.2077","0.0730","-0.7784","0.6838","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010350","9.2022","-121.9235","-4.1925","-13.8369","23.3009","-30.8500","3.3108","1.5567","null","null","null","84.0180","1341","6.3780",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.1217","null","null","null","null","null","null","null",50,"6","Changeup",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","95.9","-3.6780","5.4132","Max Scherzer",592859,453286,"null","ball",,,,,"11","null","R","L","R","WSH","BAL","B","null","null",1,2,2018,"-0.6012","1.2039","-0.8362","4.0301","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010329","8.7766","-139.3323","-0.7325","-9.6352","30.0618","-16.7409","3.3354","1.5485","null","null","null","95.3030","2448","5.9410",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5587","null","null","null","null","null","null","null",50,"5","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","95.7","-3.8830","5.0762","Max Scherzer",592859,453286,"null","ball",,,,,"11","null","R","L","R","WSH","BAL","B","null","null",0,2,2018,"-0.6184","1.1950","-1.1895","4.2541","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010306","8.5105","-139.1751","0.7515","-9.9421","30.9701","-17.0000","3.2943","1.4991","null","null","null","95.8370","2436","6.3820",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.1171","null","null","null","null","null","null","null",50,"4","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"CU","2018-06-21","80.7","-3.5698","5.5719","Max Scherzer",592859,453286,"null","foul",,,,,"8","null","R","L","R","WSH","BAL","S","null","null",0,2,2018,"0.5629","-0.5997","0.0400","1.4877","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010244","6.8927","-117.3792","-1.3733","3.9234","19.9740","-37.5998","3.5576","1.3262","null","null","null","79.9090","2515","5.5420",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.9576","null","null","null","null","null","null","null",50,"3","Curveball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FC","2018-06-21","89.8","-3.7358","5.2568","Max Scherzer",592859,453286,"null","foul",,,,,"3","null","R","L","R","WSH","BAL","S","null","null",0,1,2018,"0.2497","0.5160","0.4488","3.0677","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010221","9.7442","-130.5499","-0.5922","1.1499","22.6190","-26.4058","3.5576","1.3262","158","69.8","25.1626","89.5770","2327","5.8120",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6877","null","null","null","null","null","null","null",50,"2","Cutter",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","95.6","-3.6621","5.4357","Max Scherzer",592859,453286,"null","swinging_strike",,,,,"1","null","R","L","R","WSH","BAL","S","null","null",0,0,2018,"-0.9185","1.0863","-0.5249","2.8759","null","null","null",2,7,"Top","null","null",,,600474,,"180622_010200","10.2266","-138.8816","-3.5640","-13.8336","26.9415","-17.6701","3.5576","1.3262","null","null","null","95.4310","2343","5.9860",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5137","null","null","null","null","null","null","null",50,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-06-21","82.7","-3.7349","5.3536","Max Scherzer",543376,453286,"field_out","hit_into_play",,,,,"9","Caleb Joseph grounds out softly, pitcher Max Scherzer to first baseman Mark Reynolds.  ","R","R","R","WSH","BAL","X",1,"ground_ball",0,2,2018,"0.5376","-0.2622","0.3433","1.3061","null","null","null",1,7,"Top","132.67","188.79",,,600474,,"180622_010120","8.1831","-120.1116","-2.1892","3.5310","23.1992","-34.4843","3.3705","1.4117","null","82.9","-20.6990","81.8810","2167","5.8370",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6627","0.066","0.060","0.00",1,0,0,2,49,"3","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2018-06-21","86.1","-3.8581","5.2495","Max Scherzer",543376,453286,"null","swinging_strike",,,,,"6","null","R","R","R","WSH","BAL","S","null","null",0,1,2018,"0.4711","0.1311","0.4792","2.6324","null","null","null",1,7,"Top","null","null",,,600474,,"180622_010053","9.2466","-125.1625","-0.3110","3.3011","21.4777","-30.9724","3.3705","1.4117","null","null","null","85.5710","2230","5.6710",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.8285","null","null","null","null","null","null","null",49,"2","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2018-06-21","96.0","-3.8770","5.2457","Max Scherzer",543376,453286,"null","foul",,,,,"5","null","R","R","R","WSH","BAL","S","null","null",0,0,2018,"-0.6572","1.1407","-0.0079","2.4845","null","null","null",1,7,"Top","null","null",,,600474,,"180622_010032","11.5696","-139.3579","-4.2266","-10.8058","28.0208","-16.8216","3.3705","1.4117","null","null","null","95.4170","2530","5.8510",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6482","null","null","null","null","null","null","null",49,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"CH","2018-06-21","85.7","-3.7231","5.3283","Max Scherzer",458675,453286,"strikeout","swinging_strike_blocked",,,,,"14","Colby Rasmus strikes out swinging.  ","R","L","R","WSH","BAL","S",2,"null",2,2,2018,"-1.1897","-0.0599","0.2374","0.6086","null","null","null",0,7,"Top","null","null",,,600474,,"180622_005958","11.6023","-124.3156","-4.7741","-14.2616","21.0182","-32.1849","3.3404","1.4117","null","null","null","85.4350","1502","5.9440",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5551","null","null","0.00",1,0,0,"null",48,"5","Changeup",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"CH","2018-06-21","84.5","-3.7726","5.3547","Max Scherzer",458675,453286,"null","swinging_strike",,,,,"13","null","R","L","R","WSH","BAL","S","null","null",2,1,2018,"-1.2275","-0.1008","-0.2799","1.2047","null","null","null",0,7,"Top","null","null",,,600474,,"180622_005937","10.4532","-122.5590","-3.1033","-14.1777","21.9399","-32.8394","3.3404","1.4117","null","null","null","84.1170","null","6.0090",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.4909","null","null","null","null","null","null","null",48,"4","Changeup",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"CH","2018-06-21","84.2","-3.7960","5.4418","Max Scherzer",458675,453286,"null","ball",,,,,"13","null","R","L","R","WSH","BAL","B","null","null",1,1,2018,"-1.1388","0.0953","-0.3187","0.5005","null","null","null",0,7,"Top","null","null",,,600474,,"180622_005919","10.1695","-122.1073","-5.2132","-13.1309","22.5727","-30.4940","3.5741","1.6419","null","null","null","83.4840","1409","5.8680",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6316","null","null","null","null","null","null","null",48,"3","Changeup",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2018-06-21","92.5","-3.7578","5.2328","Max Scherzer",458675,453286,"null","ball",,,,,"12","null","R","L","R","WSH","BAL","B","null","null",0,1,2018,"-0.9369","1.0771","1.1195","3.0265","null","null","null",0,7,"Top","null","null",,,600474,,"180622_005904","14.2836","-133.9270","-2.1059","-13.9745","25.9608","-19.0932","3.5659","1.6254","null","null","null","91.8760","2323","5.9650",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5349","null","null","null","null","null","null","null",48,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"CU","2018-06-21","79.0","-3.6670","5.6777","Max Scherzer",458675,453286,"null","foul_bunt",,,,,"2","null","R","L","R","WSH","BAL","S","null","null",0,0,2018,"0.5484","-0.6266","-0.1154","2.8919","null","null","null",0,7,"Top","null","null",,,600474,,"180622_005841","6.6266","-114.7659","1.8222","3.4917","20.8411","-38.1285","3.3404","1.4117","null","null","null","77.6760","2539","5.3990",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"55.1006","null","null","null","null","null","null","null",48,"1","Curveball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2018-06-21","94.3","-3.7035","5.0167","Max Scherzer",570731,453286,"field_out","hit_into_play",,,,,"8","Jonathan Schoop grounds out, second baseman Wilmer Difo to first baseman Mark Reynolds.  ","R","R","R","WSH","BAL","X",4,"ground_ball",1,2,2018,"-0.7101","0.8846","0.1256","1.9121","null","592518.00","null",2,6,"Top","151.47","150.19",,,600474,,"180622_004639","11.4846","-136.9840","-4.3645","-11.1860","26.2556","-20.3363","3.4711","1.4820","4","96.3","-23.2060","94.5240","2371","6.2210",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.2786","0.158","0.145","0.00",1,0,0,2,43,"4","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-06-21","95.9","-3.6998","5.1080","Max Scherzer",570731,453286,"null","ball",,,,,"12","null","R","R","R","WSH","BAL","B","null","null",0,2,2018,"-0.5446","0.9113","1.2089","3.0325","null","592518.00","null",2,6,"Top","null","null",,,600474,,"180622_004603","14.1422","-139.1113","-1.9631","-9.8475","26.8614","-20.0761","3.6749","1.7290","null","null","null","96.0640","2404","6.2470",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.2527","null","null","null","null","null","null","null",43,"3","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"SL","2018-06-21","84.9","-3.8202","5.1530","Max Scherzer",570731,453286,"null","swinging_strike",,,,,"13","null","R","R","R","WSH","BAL","S","null","null",0,1,2018,"0.2523","-0.0041","-0.0958","1.0398","null","592518.00","null",2,6,"Top","null","null",,,600474,,"180622_004532","8.1612","-123.4633","-3.3054","1.0468","22.8478","-31.8228","3.4711","1.4820","null","null","null","84.5650","2321","5.9480",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5513","null","null","null","null","null","null","null",43,"2","Slider",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-06-21","94.6","-3.7011","5.1959","Max Scherzer",570731,453286,"null","foul",,,,,"1","null","R","R","R","WSH","BAL","S","null","null",0,0,2018,"-0.6060","1.2292","-0.3935","2.8701","null","592518.00","null",2,6,"Top","null","null",,,600474,,"180622_004457","9.8568","-137.3787","-3.0709","-9.6057","27.9988","-16.3595","3.4711","1.4820","149","75.3","15.9281","94.0430","2534","5.8960",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6034","null","null","null","null","null","null","null",43,"1","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"SL","2018-06-21","85.5","-3.8404","5.2353","Max Scherzer",444432,453286,"strikeout","swinging_strike",,,,,"14","Mark Trumbo strikes out swinging.  ","R","R","R","WSH","BAL","S",2,"null",1,2,2018,"0.2274","-0.0228","0.5851","1.0386","null","592518.00","null",1,6,"Top","null","null",,,600474,,"180622_004417","9.8734","-123.9560","-3.4308","0.1550","26.8669","-31.9165","3.4510","1.4217","null","null","null","84.3370","2406","5.9260",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5737","null","null","0.00",1,0,0,"null",42,"4","Slider",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-06-21","94.6","-3.8578","5.0574","Max Scherzer",444432,453286,"null","swinging_strike",,,,,"11","null","R","R","R","WSH","BAL","S","null","null",1,1,2018,"-0.6533","1.1805","-1.3769","2.5838","null","592518.00","null",1,6,"Top","null","null",,,600474,,"180622_004346","7.8670","-137.5471","-3.4012","-9.8375","27.3965","-16.7582","3.4510","1.4217","null","null","null","94.5270","2438","6.0640",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.4360","null","null","null","null","null","null","null",42,"3","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"SL","2018-06-21","84.5","-3.7739","5.2126","Max Scherzer",444432,453286,"null","blocked_ball",,,,,"13","null","R","R","R","WSH","BAL","B","null","null",0,1,2018,"0.1629","-0.0227","-0.2992","0.4248","null","592518.00","null",1,6,"Top","null","null",,,600474,,"180622_004313","7.7215","-122.8717","-4.7611","0.2309","22.3856","-31.7506","3.7892","1.6605","null","null","null","84.2290","2244","5.9720",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5279","null","null","null","null","null","null","null",42,"2","Slider",1,2,2,1,2,1,2,1,"Standard","Standard"
"SL","2018-06-21","84.8","-3.7795","5.2123","Max Scherzer",444432,453286,"null","called_strike",,,,,"4","null","R","R","R","WSH","BAL","S","null","null",0,0,2018,"0.3116","0.0347","-0.4411","3.0289","null","592518.00","null",1,6,"Top","null","null",,,600474,,"180622_004245","7.1106","-123.3005","1.0781","1.8938","21.4955","-32.2311","3.6832","1.6358","null","null","null","84.2340","null","5.6870",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.8122","null","null","null","null","null","null","null",42,"1","Slider",1,2,2,1,2,1,2,1,"Standard","Standard"
"CH","2018-06-21","84.9","-3.6515","5.3721","Max Scherzer",592518,453286,"double","hit_into_play_no_out",,,,,"13","Manny Machado doubles (16) on a sharp fly ball to center fielder Michael A.   Taylor.  ","R","R","R","WSH","BAL","X","null","fly_ball",0,0,2018,"-1.3556","0.0637","-0.8502","2.4834","null","null","null",1,6,"Top","91.33","40.04",,,600474,,"180622_004158","9.1345","-123.2461","-0.5574","-15.3816","23.2655","-31.6516","3.5717","1.5323","383","100.3","21.0760","84.3040","1623","5.9200",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5797","0.518","0.665","1.25",1,1,1,5,41,"1","Changeup",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-06-21","94.7","-3.7741","5.1579","Max Scherzer",430945,453286,"field_out","hit_into_play",,,,,"3","Adam Jones pops out to second baseman Wilmer Difo.  ","R","R","R","WSH","BAL","X",4,"popup",1,1,2018,"-0.6656","1.3351","0.3776","3.4246","null","null","null",0,6,"Top","146.90","160.35",,,600474,,"180622_004110","12.1889","-137.3747","-1.7629","-10.9226","29.0508","-15.2869","3.4811","1.5122","137","85.9","66.6210","94.0430","2630","5.9750",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5249","0.005","0.000","0.00",1,0,0,3,40,"3","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"SL","2018-06-21","84.6","-3.8149","5.2851","Max Scherzer",430945,453286,"null","foul",,,,,"5","null","R","R","R","WSH","BAL","S","null","null",1,0,2018,"0.4343","-0.1625","0.2259","2.3246","null","null","null",0,6,"Top","null","null",,,600474,,"180622_004047","8.4528","-122.9109","-0.2496","2.6878","23.3767","-33.9790","3.4811","1.5122","3","73.0","-41.4242","83.5030","2459","5.5610",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.9381","null","null","null","null","null","null","null",40,"2","Slider",1,2,2,1,2,1,2,1,"Standard","Standard"
"SL","2018-06-21","86.2","-3.7322","5.4442","Max Scherzer",430945,453286,"null","ball",,,,,"14","null","R","R","R","WSH","BAL","B","null","null",0,0,2018,"-0.0470","0.3614","1.2304","0.1735","null","null","null",0,6,"Top","null","null",,,600474,,"180622_004031","11.6934","-124.9465","-6.9237","-2.5552","22.1223","-27.4439","3.7654","1.7427","null","null","null","85.2760","2401","5.6380",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.8613","null","null","null","null","null","null","null",40,"1","Slider",1,2,2,1,2,1,2,1,"Standard","Standard"
"CU","2018-06-21","79.6","-3.5104","5.6310","Max Scherzer",607054,453286,"strikeout","swinging_strike",,,,,"8","Jace Peterson strikes out swinging.  ","R","L","R","WSH","BAL","S",2,"null",2,2,2018,"0.7890","-0.8962","0.2525","1.0831","null","null","null",2,5,"Top","null","null",,,600474,,"180622_002830","6.7107","-115.6011","-1.5848","5.6827","20.7520","-39.9616","2.9280","1.1804","null","null","null","78.4440","2590","5.5030",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.9964","null","null","0.00",1,0,0,"null",35,"5","Curveball",1,2,2,1,2,1,2,1,"Standard","Strategic"
"FC","2018-06-21","89.8","-3.6194","5.3776","Max Scherzer",607054,453286,"null","ball",,,,,"14","null","R","L","R","WSH","BAL","B","null","null",1,2,2018,"0.4123","0.5561","1.6501","1.3810","null","null","null",2,5,"Top","null","null",,,600474,,"180622_002806","12.0467","-130.1492","-4.9833","2.1739","26.4449","-25.1577","3.2298","1.4456","null","null","null","88.9170","2487","5.8930",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6066","null","null","null","null","null","null","null",35,"4","Cutter",1,2,2,1,2,1,2,1,"Standard","Strategic"
"FF","2018-06-21","93.2","-3.8120","5.1376","Max Scherzer",607054,453286,"null","called_strike",,,,,"6","null","R","L","R","WSH","BAL","S","null","null",1,1,2018,"-0.6629","1.2168","0.7483","2.2185","null","null","null",2,5,"Top","null","null",,,600474,,"180622_002745","13.0336","-135.0131","-4.2961","-10.8184","28.8804","-16.7425","3.4866","1.4639","null","null","null","92.4360","2459","6.0430",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.4565","null","null","null","null","null","null","null",35,"3","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Strategic"
"CU","2018-06-21","78.9","-3.6415","5.6963","Max Scherzer",607054,453286,"null","called_strike",,,,,"2","null","R","L","R","WSH","BAL","S","null","null",1,0,2018,"0.6066","-0.6403","-0.0304","3.2741","null","null","null",2,5,"Top","null","null",,,600474,,"180622_002729","6.6573","-114.6953","2.5900","4.1226","19.1721","-38.3660","3.3797","1.4886","null","null","null","78.0160","2462","5.5060",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.9940","null","null","null","null","null","null","null",35,"2","Curveball",1,2,2,1,2,1,2,1,"Standard","Strategic"
"CU","2018-06-21","78.3","-3.6416","5.7396","Max Scherzer",607054,453286,"null","ball",,,,,"14","null","R","L","R","WSH","BAL","B","null","null",0,0,2018,"0.6844","-0.7312","0.2797","1.1730","null","null","null",2,5,"Top","null","null",,,600474,,"180622_002712","7.1305","-113.8448","-1.7390","4.6649","18.5296","-38.3442","3.5013","1.4703","null","null","null","77.4840","2459","5.5010",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.9988","null","null","null","null","null","null","null",35,"1","Curveball",1,2,2,1,2,1,2,1,"Standard","Strategic"
"CH","2018-06-21","83.5","-3.7250","5.3595","Max Scherzer",592332,453286,"strikeout","swinging_strike",,,,,"11","Kevin Gausman strikes out swinging.  ","R","L","R","WSH","BAL","S",2,"null",1,2,2018,"-1.1954","0.3675","-0.8430","3.2046","null","null","null",1,5,"Top","null","null",,,600474,,"180622_002637","8.8875","-121.3319","0.7071","-13.3071","21.2546","-28.8935","3.4610","1.4217","null","null","null","83.2920","1473","5.9970",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5027","null","null","0.00",1,0,0,"null",34,"4","Changeup",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-06-21","94.1","-3.7453","5.1597","Max Scherzer",592332,453286,"null","called_strike",,,,,"9","null","R","L","R","WSH","BAL","S","null","null",1,1,2018,"-1.0617","0.9222","0.5826","2.0979","null","null","null",1,5,"Top","null","null",,,600474,,"180622_002620","13.4078","-136.3554","-4.2165","-15.8111","26.8095","-20.1098","3.7645","1.6559","null","null","null","93.5860","2359","5.9830",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.5162","null","null","null","null","null","null","null",34,"3","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"CU","2018-06-21","78.2","-3.5517","5.7271","Max Scherzer",592332,453286,"null","ball",,,,,"13","null","R","L","R","WSH","BAL","B","null","null",0,1,2018,"0.6126","-0.6792","-0.0024","1.4183","null","null","null",1,5,"Top","null","null",,,600474,,"180622_002606","6.4542","-113.7144","-1.2465","4.0956","19.1444","-37.9494","3.7572","1.6522","null","null","null","77.2320","2387","5.4530",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"55.0465","null","null","null","null","null","null","null",34,"2","Curveball",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-06-21","93.6","-3.7246","5.1782","Max Scherzer",592332,453286,"null","foul_tip",,,,,"5","null","R","L","R","WSH","BAL","S","null","null",0,0,2018,"-1.1408","1.0649","0.2646","2.5024","null","null","null",1,5,"Top","null","null",,,600474,,"180622_002552","12.5983","-135.6481","-3.4068","-16.5078","28.2686","-18.7351","3.4610","1.4217","null","null","null","92.6450","2315","5.8410",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6582","null","null","null","null","null","null","null",34,"1","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"FC","2018-06-21","89.4","-3.7845","5.3442","Max Scherzer",592859,453286,"field_out","hit_into_play",,,,,"2","Steve Wilkerson grounds out, second baseman Wilmer Difo to first baseman Mark Reynolds.  ","R","L","R","WSH","BAL","X",4,"ground_ball",2,2,2018,"0.2517","0.4635","-0.0397","3.4750","null","null","null",0,5,"Top","144.36","149.68",,,600474,,"180622_002524","8.6165","-129.8603","0.4330","1.0777","26.0143","-27.3288","3.5576","1.3262","12","69.3","-16.1820","88.6430","2316","5.8190",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.6803","0.045","0.042","0.00",1,0,0,2,33,"7","Cutter",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2018-06-21","95.0","-3.7744","5.2660","Max Scherzer",592859,453286,"null","ball",,,,,"12","null","R","L","R","WSH","BAL","B","null","null",1,2,2018,"-0.7277","1.2395","0.9880","3.2079","null","null","null",0,5,"Top","null","null",,,600474,,"180622_002458","13.9514","-137.7452","-2.4601","-12.0259","27.7513","-16.1921","3.3437","1.6226","null","null","null","94.5370","2527","6.0100",530519,453286,600474,448602,594694,543685,607208,665742,572191,547180,"54.4900","null","null","null","null","null","null","null",33,"6","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
