"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2018-06-25","98.0","-2.2813","5.8244","Mike Foltynewicz",594988,592314,"null","swinging_strike",,,,,"1","null","R","L","R","ATL","CIN","S","null","null",2,1,2018,"-1.1268","0.9476","-0.5376","3.3221","null","null","null",0,1,"Top","null","null",,,435559,,"180626_005651","7.1960","-142.5671","-3.4298","-16.7114","30.5030","-18.9052","3.2166","1.3590","null","null","null","97.4590","2296","5.8410",530575,592314,435559,518692,645277,622666,621020,542454,542255,455976,"54.6570","null","null","null","null","null","null","null",1,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-06-25","99.3","-2.1073","5.9980","Mike Foltynewicz",594988,592314,"null","ball",,,,,"13","null","R","L","R","ATL","CIN","B","null","null",1,1,2018,"-0.6422","1.5156","-0.3392","0.9618","null","null","null",0,1,"Top","null","null",,,435559,,"180626_005632","6.2529","-143.9724","-11.7217","-10.2296","32.4103","-8.9448","3.2866","1.6316","null","null","null","98.4320","2523","5.9340",530575,592314,435559,518692,645277,622666,621020,542454,542255,455976,"54.5635","null","null","null","null","null","null","null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-06-25","98.6","-2.1439","6.0530","Mike Foltynewicz",594988,592314,"null","ball",,,,,"11","null","R","L","R","ATL","CIN","B","null","null",0,1,2018,"-0.7182","1.5261","-1.3442","2.6181","null","null","null",0,1,"Top","null","null",,,435559,,"180626_005615","3.7864","-143.3805","-7.3317","-10.6329","32.1892","-9.9705","3.2683","1.6483","null","null","null","98.0150","2487","5.9310",530575,592314,435559,518692,645277,622666,621020,542454,542255,455976,"54.5670","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2018-06-25","98.2","-2.3192","5.9594","Mike Foltynewicz",594988,592314,"null","foul",,,,,"11","null","R","L","R","ATL","CIN","S","null","null",0,0,2018,"-0.8600","1.2554","-1.3037","2.7979","null","null","null",0,1,"Top","null","null",,,435559,,"180626_005548","4.7022","-142.9102","-5.9776","-12.7525","30.8853","-13.9621","3.1584","1.3007","193","73.9","53.0729","98.1350","2349","6.1060",530575,592314,435559,518692,645277,622666,621020,542454,542255,455976,"54.3916","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2018-06-12","87.6","-2.6140","5.5168","Mike Foltynewicz",554430,592314,"field_out","hit_into_play",,,,,"5","Zack Wheeler pops out to first baseman Freddie Freeman in foul territory.  ","R","L","R","ATL","NYM","X",3,"popup",1,2,2018,"0.1725","0.4060","-0.0214","2.8030","null","519023.00","642086.00",2,5,"Top","178.05","174.86",,,452095,,"180613_005113","5.8504","-127.4909","-1.3017","0.7963","23.0782","-27.7882","3.7597","1.4528","null","80.0","69.0000","87.1260","2536","5.7130",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7849","0.000","0.000","0.00",1,0,0,3,35,"4","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","87.6","-2.5962","5.6257","Mike Foltynewicz",554430,592314,"null","swinging_strike",,,,,"9","null","R","L","R","ATL","NYM","S","null","null",1,1,2018,"0.3007","0.2200","0.5625","1.8641","null","519023.00","642086.00",2,5,"Top","null","null",,,452095,,"180613_005053","6.9393","-127.3589","-3.4099","1.9482","23.4091","-29.4108","3.7597","1.4528","null","null","null","86.9690","2571","5.7020",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7957","null","null","null","null","null","null","null",35,"3","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","86.1","-2.6609","5.6776","Mike Foltynewicz",554430,592314,"null","swinging_strike",,,,,"14","null","R","L","R","ATL","NYM","S","null","null",1,0,2018,"0.4526","0.2918","0.5221","1.2897","null","519023.00","642086.00",2,5,"Top","null","null",,,452095,,"180613_005031","6.5777","-125.1683","-4.7551","3.5125","22.3265","-28.5258","3.7597","1.4528","null","null","null","85.4630","2428","5.6700",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8275","null","null","null","null","null","null","null",35,"2","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FT","2018-06-12","96.0","-2.5720","5.5902","Mike Foltynewicz",554430,592314,"null","ball",,,,,"13","null","R","L","R","ATL","NYM","B","null","null",0,0,2018,"-1.3082","0.5777","-1.7720","2.4064","null","519023.00","642086.00",2,5,"Top","null","null",,,452095,,"180613_005015","5.0143","-139.7938","-4.1633","-18.1014","28.4208","-23.9928","3.4489","1.7431","null","null","null","96.0000","2084","6.0290",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.4681","null","null","null","null","null","null","null",35,"1","2-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FT","2018-06-12","96.1","-2.1291","5.8941","Mike Foltynewicz",642708,592314,"field_out","hit_into_play",,,,,"11","Amed Rosario pops out to second baseman Ozzie Albies on the infield fly rule.  ","R","R","R","ATL","NYM","X",4,"popup",2,2,2018,"-1.4315","0.9387","-1.2181","2.8271","null","519023.00","642086.00",1,5,"Top","136.77","132.67",,,452095,,"180613_004939","5.5677","-139.8228","-4.6287","-19.7813","29.7573","-19.2166","3.6773","1.4146","165","56.5","40.2350","95.7320","2137","5.9560",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.5412","0.260","0.235","0.00",1,0,0,1,34,"6","2-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","87.0","-2.4012","5.6374","Mike Foltynewicz",642708,592314,"null","foul",,,,,"14","null","R","R","R","ATL","NYM","S","null","null",2,2,2018,"0.2855","0.4272","0.9582","1.4746","null","519023.00","642086.00",1,5,"Top","null","null",,,452095,,"180613_004908","7.4172","-126.5152","-4.7151","1.7802","21.6412","-27.0066","3.6773","1.4146","null","null","null","86.8240","2356","5.8540",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.6440","null","null","null","null","null","null","null",34,"5","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-06-12","96.9","-1.6893","6.1797","Mike Foltynewicz",642708,592314,"null","ball",,,,,"12","null","R","R","R","ATL","NYM","B","null","null",1,2,2018,"-0.2177","1.4408","1.0279","4.2049","null","519023.00","642086.00",1,5,"Top","null","null",,,452095,,"180613_004843","7.7198","-140.9074","-3.0086","-4.5209","29.7417","-12.6100","3.3043","1.5598","null","null","null","96.8230","2327","6.1220",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.3754","null","null","null","null","null","null","null",34,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FT","2018-06-12","96.4","-2.1038","5.7646","Mike Foltynewicz",642708,592314,"null","foul",,,,,"13","null","R","R","R","ATL","NYM","S","null","null",1,1,2018,"-1.4961","0.9566","-0.9798","2.1500","null","519023.00","642086.00",1,5,"Top","null","null",,,452095,,"180613_004815","6.2883","-140.0940","-6.1217","-20.8570","31.3225","-18.6005","3.6773","1.4146","null","null","null","95.7580","2215","5.9660",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.5314","null","null","null","null","null","null","null",34,"3","2-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FT","2018-06-12","95.9","-2.1711","5.8491","Mike Foltynewicz",642708,592314,"null","ball",,,,,"11","null","R","R","R","ATL","NYM","B","null","null",0,1,2018,"-1.0503","0.9496","-1.2793","3.3122","null","519023.00","642086.00",1,5,"Top","null","null",,,452095,,"180613_004756","4.6604","-139.5541","-3.2198","-14.5718","30.1132","-19.4402","3.2629","1.5390","null","null","null","95.4500","2183","5.9330",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.5646","null","null","null","null","null","null","null",34,"2","2-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","87.5","-2.6756","5.6255","Mike Foltynewicz",642708,592314,"null","called_strike",,,,,"2","null","R","R","R","ATL","NYM","S","null","null",0,0,2018,"0.3303","0.1846","-0.0875","2.8352","null","519023.00","642086.00",1,5,"Top","null","null",,,452095,,"180613_004737","5.5071","-127.3278","-1.0198","2.5192","23.2468","-30.2441","3.2214","1.4768","null","null","null","86.7590","2446","5.5680",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.9294","null","null","null","null","null","null","null",34,"1","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","87.7","-2.7115","5.4601","Mike Foltynewicz",642086,592314,"single","hit_into_play_no_out",,,,,"2","Dominic Smith singles on a sharp ground ball to right fielder Nick Markakis.   Devin Mesoraco to 2nd.  ","R","L","R","ATL","NYM","X","null","ground_ball",3,2,2018,"0.2360","0.0157","0.1096","2.9624","null","null","519023.00",1,5,"Top","179.87","108.23",,,452095,,"180613_004651","6.2777","-127.6562","-0.0442","1.4568","22.2422","-32.2063","3.5808","1.3604","45","97.4","-1.1230","87.3450","2437","5.7050",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7925","0.390","0.344","0.90",1,1,0,2,33,"6","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2018-06-12","80.3","-2.2241","6.0553","Mike Foltynewicz",642086,592314,"null","called_strike",,,,,"4","null","R","L","R","ATL","NYM","S","null","null",3,1,2018,"0.2740","-0.0194","-0.8020","2.3327","null","null","519023.00",1,5,"Top","null","null",,,452095,,"180613_004626","2.6061","-116.9155","-1.5681","2.0016","20.0173","-32.3177","3.0627","1.5884","null","null","null","79.3700","2580","5.4030",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"55.0941","null","null","null","null","null","null","null",33,"5","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2018-06-12","80.3","-2.3361","5.9379","Mike Foltynewicz",642086,592314,"null","ball",,,,,"11","null","R","L","R","ATL","NYM","B","null","null",2,1,2018,"0.3372","-0.2838","-1.5353","2.6117","null","null","519023.00",1,5,"Top","null","null",,,452095,,"180613_004604","1.1392","-116.9046","-0.2438","2.8643","19.1872","-34.9183","3.1871","1.6506","null","null","null","79.9010","2384","5.6980",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8000","null","null","null","null","null","null","null",33,"4","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-06-12","96.9","-2.5732","5.7667","Mike Foltynewicz",642086,592314,"null","ball",,,,,"11","null","R","L","R","ATL","NYM","B","null","null",1,1,2018,"-0.6347","1.2092","-0.7118","3.6628","null","null","519023.00",1,5,"Top","null","null",,,452095,,"180613_004545","6.3733","-140.9466","-2.8293","-9.7580","29.5115","-15.7459","3.1871","1.6714","null","null","null","96.7760","2227","6.0630",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.4343","null","null","null","null","null","null","null",33,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-06-12","97.0","-2.6294","5.6853","Mike Foltynewicz",642086,592314,"null","ball",,,,,"11","null","R","L","R","ATL","NYM","B","null","null",0,1,2018,"-0.8143","1.3775","-1.1074","3.4705","null","null","519023.00",1,5,"Top","null","null",,,452095,,"180613_004527","5.8367","-141.0780","-3.4542","-11.9797","30.8421","-13.5451","3.1663","1.7336","null","null","null","96.2810","2311","5.8160",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.6819","null","null","null","null","null","null","null",33,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FT","2018-06-12","96.0","-2.5066","5.8123","Mike Foltynewicz",642086,592314,"null","foul",,,,,"6","null","R","L","R","ATL","NYM","S","null","null",0,0,2018,"-1.3211","1.0031","0.6248","2.7484","null","null","519023.00",1,5,"Top","null","null",,,452095,,"180613_004505","11.1104","-139.1890","-4.6582","-19.4152","31.2761","-18.5171","3.5808","1.3604","167","78.8","15.0512","95.0320","2189","5.9290",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.5683","null","null","null","null","null","null","null",33,"1","2-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","87.1","-2.5258","5.6658","Mike Foltynewicz",519023,592314,"single","hit_into_play_no_out",,,,,"5","Devin Mesoraco singles on a ground ball to center fielder Ender Inciarte.  ","R","R","R","ATL","NYM","X","null","ground_ball",2,1,2018,"0.2853","0.2321","0.0771","2.2917","null","null","null",1,5,"Top","104.16","91.88",,,452095,,"180613_004421","5.6240","-126.8488","-2.4684","2.0458","22.5014","-29.4738","2.9516","1.2347","38","80.3","-0.1140","86.7660","null","5.7330",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7643","0.179","0.174","0.90",1,1,0,2,32,"4","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","86.6","-2.4323","5.6465","Mike Foltynewicz",519023,592314,"null","ball",,,,,"14","null","R","R","R","ATL","NYM","B","null","null",1,1,2018,"0.2468","0.3447","0.6471","0.7515","null","null","null",1,5,"Top","null","null",,,452095,,"180613_004401","6.7915","-125.9557","-6.1851","1.4019","22.2330","-27.6610","2.9824","1.4213","null","null","null","86.2400","2401","5.7920",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7054","null","null","null","null","null","null","null",32,"3","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2018-06-12","87.9","-2.6799","5.6124","Mike Foltynewicz",519023,592314,"null","ball",,,,,"11","null","R","R","R","ATL","NYM","B","null","null",0,1,2018,"0.0554","0.4617","-1.0833","2.9785","null","null","null",1,5,"Top","null","null",,,452095,,"180613_004349","3.7171","-128.0706","-1.2939","-0.0535","22.5703","-27.1470","3.0446","1.4213","null","null","null","87.5310","2444","5.6580",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8392","null","null","null","null","null","null","null",32,"2","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-06-12","96.2","-2.4439","5.7323","Mike Foltynewicz",519023,592314,"null","foul",,,,,"1","null","R","R","R","ATL","NYM","S","null","null",0,0,2018,"-0.8679","1.0871","-0.2874","2.5868","null","null","null",1,5,"Top","null","null",,,452095,,"180613_004317","7.5940","-139.8754","-5.2043","-12.8224","27.3172","-17.1594","2.9516","1.2347","198","78.3","58.2006","96.0330","2188","5.9360",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.5613","null","null","null","null","null","null","null",32,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2018-06-12","95.8","-2.6378","5.6557","Mike Foltynewicz",457803,592314,"field_out","hit_into_play",,,,,"5","Jay Bruce flies out to center fielder Ender Inciarte.  ","R","L","R","ATL","NYM","X",8,"fly_ball",0,1,2018,"-0.8885","1.2205","0.0911","2.3569","null","null","null",0,5,"Top","124.20","85.57",,,452095,,"180613_004243","9.0664","-139.1202","-5.7765","-13.2193","27.6640","-15.5585","3.5044","1.5463","271","92.4","49.9670","95.2200","2308","5.8110",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.6869","0.003","0.004","0.00",1,0,0,3,31,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2018-06-12","85.0","-2.3751","5.8787","Mike Foltynewicz",457803,592314,"null","called_strike",,,,,"11","null","R","L","R","ATL","NYM","S","null","null",0,0,2018,"-0.6629","1.1738","-0.9355","3.3816","null","null","null",0,5,"Top","null","null",,,452095,,"180613_004220","4.6429","-123.7356","-1.9093","-7.5742","21.5705","-20.0701","3.4799","1.6878","null","null","null","84.8670","1897","5.8990",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.5988","null","null","null","null","null","null","null",31,"1","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"SL","2018-06-12","89.2","-2.6446","5.6266","Mike Foltynewicz",452678,592314,"field_out","hit_into_play",,,,,"6","Asdrubal Cabrera grounds out to first baseman Freddie Freeman.  ","R","L","R","ATL","NYM","X",3,"ground_ball",0,0,2018,"0.1265","0.2215","0.5245","2.4291","null","null","null",2,4,"Top","159.88","165.77",,,452095,,"180613_002646","7.4918","-129.7218","-2.3180","-0.0519","25.4935","-29.4485","3.2933","1.4558","13","94.2","-10.7190","88.9960","2519","6.0580",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.4392","0.171","0.135","0.00",1,0,0,2,24,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-06-12","99.0","-2.5425","5.5979","Mike Foltynewicz",607043,592314,"strikeout","called_strike",,,,,"3","Brandon Nimmo called out on strikes.  ","R","L","R","ATL","NYM","S",2,"null",2,2,2018,"-1.3183","0.8212","0.5999","3.2713","null","null","null",1,4,"Top","null","null",,,452095,,"180613_002609","11.5699","-143.6746","-2.7822","-20.8174","33.2977","-20.4566","3.2739","1.5495","null","null","null","98.5130","2305","6.1640",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.3337","null","null","0.00",1,0,0,"null",23,"5","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","99.2","-2.4277","5.7440","Mike Foltynewicz",607043,592314,"null","ball",,,,,"12","null","R","L","R","ATL","NYM","B","null","null",1,2,2018,"-0.6858","1.2286","1.9407","3.1808","null","null","null",1,4,"Top","null","null",,,452095,,"180613_002547","13.3085","-143.6480","-4.2520","-12.5449","35.5942","-14.8176","3.2732","1.6217","null","null","null","97.4710","2328","5.7400",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7581","null","null","null","null","null","null","null",23,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","99.0","-2.4837","5.7000","Mike Foltynewicz",607043,592314,"null","ball",,,,,"11","null","R","L","R","ATL","NYM","B","null","null",0,2,2018,"-0.7961","1.2869","-0.4140","3.9508","null","null","null",1,4,"Top","null","null",,,452095,,"180613_002528","7.3578","-143.7043","-2.1701","-12.5782","36.8727","-14.6107","3.2318","1.6010","null","null","null","97.2530","2368","5.6780",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8197","null","null","null","null","null","null","null",23,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2018-06-12","88.8","-2.2429","5.8924","Mike Foltynewicz",607043,592314,"null","called_strike",,,,,"11","null","R","L","R","ATL","NYM","S","null","null",0,1,2018,"-0.4395","0.9994","-0.9085","2.4618","null","null","null",1,4,"Top","null","null",,,452095,,"180613_002509","4.1589","-129.1800","-4.4242","-5.7176","25.6381","-20.3879","3.2531","1.5702","null","null","null","88.6250","1798","6.0890",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.4090","null","null","null","null","null","null","null",23,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-06-12","80.4","-2.3062","6.1132","Mike Foltynewicz",607043,592314,"null","called_strike",,,,,"7","null","R","L","R","ATL","NYM","S","null","null",0,0,2018,"0.3665","-0.4350","-0.7855","1.6783","null","null","null",1,4,"Top","null","null",,,452095,,"180613_002453","2.6655","-117.0671","-2.4103","2.8762","19.5074","-35.9328","3.2946","1.5495","null","null","null","79.9440","2569","5.6770",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8210","null","null","null","null","null","null","null",23,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-06-12","87.8","-2.4798","5.5590","Mike Foltynewicz",453943,592314,"strikeout","swinging_strike",,,,,"14","Todd Frazier strikes out swinging.  ","R","R","R","ATL","NYM","S",2,"null",3,2,2018,"0.2610","0.3160","1.1054","2.0921","null","null","null",0,4,"Top","null","null",,,452095,,"180613_002418","8.0704","-127.7116","-2.9685","1.4148","22.4172","-28.4324","3.2933","1.3654","null","null","null","87.5040","2566","5.7950",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7029","null","null","0.00",1,0,0,"null",22,"6","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","98.4","-2.2200","5.7553","Mike Foltynewicz",453943,592314,"null","ball",,,,,"14","null","R","R","R","ATL","NYM","B","null","null",2,2,2018,"-0.6725","1.1810","1.2952","1.9299","null","null","null",0,4,"Top","null","null",,,452095,,"180613_002401","11.0527","-142.6846","-7.5737","-11.7485","33.5223","-14.5448","3.0867","1.5005","null","null","null","97.9840","2443","6.2950",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.2025","null","null","null","null","null","null","null",22,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-06-12","99.5","-2.1477","5.8682","Mike Foltynewicz",453943,592314,"null","ball",,,,,"12","null","R","R","R","ATL","NYM","B","null","null",1,2,2018,"-0.9758","1.2591","0.5210","3.9554","null","null","null",0,4,"Top","null","null",,,452095,,"180613_002346","9.4399","-144.4980","-2.7030","-15.5414","32.3349","-14.4774","3.0453","1.4590","null","null","null","98.5130","2335","5.7570",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.7408","null","null","null","null","null","null","null",22,"4","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","97.7","-2.0670","5.9024","Mike Foltynewicz",453943,592314,"null","called_strike",,,,,"3","null","R","R","R","ATL","NYM","S","null","null",1,1,2018,"-0.7904","1.1106","0.6539","3.0462","null","null","null",0,4,"Top","null","null",,,452095,,"180613_002326","8.9760","-141.7530","-4.5812","-12.5069","33.3837","-16.7471","3.3040","1.6041","null","null","null","96.2670","2366","5.6970",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8004","null","null","null","null","null","null","null",22,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","97.6","-2.0872","5.8065","Mike Foltynewicz",453943,592314,"null","ball",,,,,"14","null","R","R","R","ATL","NYM","B","null","null",0,1,2018,"-0.8034","1.2100","0.8526","2.2515","null","null","null",0,4,"Top","null","null",,,452095,,"180613_002312","9.7028","-141.5869","-6.7524","-12.9982","33.0572","-14.6591","3.2732","1.5419","null","null","null","97.0760","2458","6.2110",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.2866","null","null","null","null","null","null","null",22,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","96.5","-2.3378","5.9078","Mike Foltynewicz",453943,592314,"null","called_strike",,,,,"5","null","R","R","R","ATL","NYM","S","null","null",0,0,2018,"-0.8004","1.2948","0.2760","2.1416","null","null","null",0,4,"Top","null","null",,,452095,,"180613_002259","8.6053","-139.9824","-7.1712","-12.2766","32.8623","-14.1569","3.3040","1.5627","null","null","null","95.0280","2389","5.6980",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8000","null","null","null","null","null","null","null",22,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-06-12","89.4","-2.6551","5.5317","Mike Foltynewicz",624424,592314,"strikeout","foul_tip",,,,,"12","Michael Conforto strikes out on a foul tip.  ","R","L","R","ATL","NYM","S",2,"null",2,2,2018,"0.4613","0.0638","1.1305","2.4007","null","null","null",2,3,"Top","null","null",,,452095,,"180613_001419","8.2849","-130.0605","-1.9039","3.6870","23.2454","-31.3314","3.2531","1.3654","null","null","null","88.9140","2684","5.6700",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.8273","null","null","0.00",1,0,0,"null",18,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","98.4","-2.5116","5.6519","Mike Foltynewicz",624424,592314,"null","ball",,,,,"12","null","R","L","R","ATL","NYM","B","null","null",1,2,2018,"-0.6823","1.2873","0.6084","3.7530","null","null","null",2,3,"Top","null","null",,,452095,,"180613_001403","9.9040","-142.9482","-2.5979","-11.3813","31.3007","-14.4524","3.1294","1.5105","null","null","null","97.5900","2399","5.8100",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.6877","null","null","null","null","null","null","null",18,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-06-12","79.9","-2.1239","6.1301","Mike Foltynewicz",624424,592314,"null","ball",,,,,"14","null","R","L","R","ATL","NYM","B","null","null",0,2,2018,"0.3048","-0.5100","0.1124","0.1163","null","null","null",2,3,"Top","null","null",,,452095,,"180613_001343","4.3335","-116.3596","-5.6485","2.0551","18.7317","-36.0756","3.0465","1.4690","null","null","null","79.8480","2536","5.8920",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.6060","null","null","null","null","null","null","null",18,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","97.1","-2.4543","5.7624","Mike Foltynewicz",624424,592314,"null","foul",,,,,"1","null","R","L","R","ATL","NYM","S","null","null",0,1,2018,"-0.5889","1.1951","-0.5567","2.9154","null","null","null",2,3,"Top","null","null",,,452095,,"180613_001320","6.3695","-141.1956","-4.7545","-9.2264","31.9691","-15.5305","3.2531","1.3654","332","100.2","22.2397","96.5570","2251","6.0040",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.4938","null","null","null","null","null","null","null",18,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-06-12","96.7","-2.4857","5.7916","Mike Foltynewicz",624424,592314,"null","called_strike",,,,,"11","null","R","L","R","ATL","NYM","S","null","null",0,0,2018,"-0.8887","1.2161","-0.9645","2.6185","null","null","null",2,3,"Top","null","null",,,452095,,"180613_001302","6.0116","-140.6012","-5.5752","-13.0124","32.8689","-15.2292","3.1187","1.5520","null","null","null","95.9590","2196","5.9760",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.5219","null","null","null","null","null","null","null",18,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2018-06-12","96.4","-2.6237","5.6548","Mike Foltynewicz",554430,592314,"field_out","hit_into_play",,,,,"4","Zack Wheeler grounds out, second baseman Ozzie Albies to first baseman Freddie Freeman.  ","R","L","R","ATL","NYM","X",4,"ground_ball",0,0,2018,"-1.4949","0.7367","-0.4294","2.5016","null","null","null",1,3,"Top","152.62","153.66",,,452095,,"180613_001220","9.1580","-140.0474","-4.4724","-21.5517","29.0609","-21.7686","3.7597","1.4528","8","71.6","-17.0880","96.3260","2158","6.1540",530404,592314,452095,518692,645277,622666,621020,518586,542255,455976,"54.3440","0.060","0.056","0.00",1,0,0,2,17,"1","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
