"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-07-27","89.0","1.2696","6.2290","Clayton Kershaw",622666,477132,"null","foul",,,,,"13","null","R","R","L","ATL","LAD","S","null","null",0,0,2018,"-0.3095","0.8262","-0.1318","1.1788","null","455976.00","435559.00",0,7,"Bot","null","null",,,518735,,"180728_013933","-2.7801","-129.4090","-8.0211","-2.8799","26.1270","-21.5946","3.3665","1.5309","null","null","null","88.5620","2598","5.9840",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.5138","null","null","null","null","null","null","null",56,"1","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-07-27","92.4","1.0474","6.1704","Clayton Kershaw",435559,477132,"hit_by_pitch","hit_by_pitch",,,,,"11","Kurt Suzuki hit by pitch.    Nick Markakis to 2nd.  ","R","R","L","ATL","LAD","B","null","null",1,1,2018,"-0.2757","1.4804","-2.0400","3.4086","null","null","455976.00",0,7,"Bot","null","null",,,518735,,"180728_013837","-7.2748","-134.2897","-4.4189","-1.6649","30.7830","-13.4861","3.3146","1.5089","null","null","null","92.3510","2404","6.4590",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.0386","null","null","0.70",1,0,0,"null",55,"3","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","88.8","1.0999","6.2927","Clayton Kershaw",435559,477132,"null","foul",,,,,"5","null","R","R","L","ATL","LAD","S","null","null",1,0,2018,"-0.1331","1.1365","0.2231","2.3117","null","null","455976.00",0,7,"Bot","null","null",,,518735,,"180728_013806","-1.8666","-129.3592","-6.1172","-1.1509","23.8549","-18.4800","3.3146","1.5089","null","null","null","89.0480","2542","6.1220",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.3752","null","null","null","null","null","null","null",55,"2","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","90.1","1.1843","6.2947","Clayton Kershaw",435559,477132,"null","ball",,,,,"13","null","R","R","L","ATL","LAD","B","null","null",0,0,2018,"-0.5174","1.2444","-0.7861","1.1815","null","null","455976.00",0,7,"Bot","null","null",,,518735,,"180728_013742","-3.7868","-130.9526","-9.3201","-5.1806","25.6032","-16.3255","3.2242","1.5089","null","null","null","89.8610","2566","6.0410",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.4567","null","null","null","null","null","null","null",55,"1","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","89.4","1.7656","6.0429","Clayton Kershaw",455976,477132,"single","hit_into_play_no_out",,,,,"9","Nick Markakis singles on a ground ball to center fielder Cody Bellinger.  ","R","L","L","ATL","LAD","X","null","ground_ball",1,2,2018,"-0.2314","0.9838","0.4346","1.6350","null","null","null",0,7,"Bot","129.00","85.82",,,518735,,"180728_013701","-2.7898","-130.0999","-6.9726","-2.1384","23.2746","-19.9071","3.4065","1.5609","60","96.9","1.5760","89.7050","2590","6.1440",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.3537","0.465","0.426","0.90",1,1,0,4,54,"4","Slider",1,4,1,4,4,1,1,4,"Strategic","Standard"
"FF","2018-07-27","90.9","1.3465","6.1116","Clayton Kershaw",455976,477132,"null","ball",,,,,"14","null","R","L","L","ATL","LAD","B","null","null",0,2,2018,"0.1349","1.6770","0.8529","0.8828","null","null","null",0,7,"Bot","null","null",,,518735,,"180728_013632","-1.5193","-132.0306","-10.7318","1.8856","27.0210","-10.6089","3.7782","1.7474","null","null","null","90.7730","2482","6.2250",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.2728","null","null","null","null","null","null","null",54,"3","4-Seam Fastball",1,4,1,4,4,1,1,4,"Strategic","Standard"
"FF","2018-07-27","90.4","1.3617","6.1076","Clayton Kershaw",455976,477132,"null","foul",,,,,"3","null","R","L","L","ATL","LAD","S","null","null",0,1,2018,"-0.1800","1.5522","0.5376","2.8808","null","null","null",0,7,"Bot","null","null",,,518735,,"180728_013609","-1.6688","-131.5167","-5.3513","-1.7024","29.0827","-13.3626","3.4065","1.5609","null","null","null","90.0820","2284","6.2020",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.2960","null","null","null","null","null","null","null",54,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Strategic","Standard"
"CU","2018-07-27","71.8","1.0773","6.2605","Clayton Kershaw",455976,477132,"null","called_strike",,,,,"6","null","R","L","L","ATL","LAD","S","null","null",0,0,2018,"-0.2425","-1.3369","0.3878","2.9535","null","null","null",0,7,"Bot","null","null",,,518735,,"180728_013550","-0.9512","-104.3156","3.1692","-1.5378","19.1340","-42.4729","3.7025","1.5978","null","null","null","70.5220","2174","5.5800",530960,477132,518735,571970,571771,592518,621035,592626,641355,657077,"54.9180","null","null","null","null","null","null","null",54,"1","Curveball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-07-27","92.6","1.2775","6.1438","Clayton Kershaw",518692,477132,"field_out","hit_into_play",,,,,"1","Freddie Freeman flies out to right fielder Matt Kemp.  ","R","L","L","ATL","LAD","X",9,"fly_ball",2,2,2018,"0.0141","1.4678","-0.3189","3.4425","null","null","null",2,6,"Bot","156.99","79.12",,,518735,,"180728_012033","-4.1112","-134.7717","-4.2919","1.0853","29.9712","-13.5852","3.5705","1.6768","294","97.5","52.2540","92.6400","2427","6.3540",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.1440","0.007","0.004","0.00",1,0,0,3,49,"5","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"SL","2018-07-27","90.0","1.4183","6.2297","Clayton Kershaw",518692,477132,"null","foul",,,,,"8","null","R","L","L","ATL","LAD","S","null","null",2,1,2018,"-0.3361","1.1426","-0.2410","2.1925","null","null","null",2,6,"Bot","null","null",,,518735,,"180728_011957","-3.4014","-130.9814","-6.4496","-3.1405","27.2492","-17.9721","3.5705","1.6768","220","85.7","64.5434","89.8700","2590","6.1660",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.3314","null","null","null","null","null","null","null",49,"4","Slider",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"SL","2018-07-27","88.7","1.4781","6.1871","Clayton Kershaw",518692,477132,"null","foul",,,,,"5","null","R","L","L","ATL","LAD","S","null","null",2,0,2018,"-0.0996","0.8122","0.1956","2.8585","null","null","null",2,6,"Bot","null","null",,,518735,,"180728_011934","-2.9082","-129.0442","-3.7339","-0.5040","26.2788","-22.7051","3.5705","1.6768","null","null","null","88.1140","2568","5.8840",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.6133","null","null","null","null","null","null","null",49,"3","Slider",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"FF","2018-07-27","91.9","3.1501","5.4462","Clayton Kershaw",518692,477132,"null","ball",,,,,"11","null","R","L","L","ATL","LAD","B","null","null",1,0,2018,"0.7359","1.2513","-0.0213","4.6625","null","null","null",2,6,"Bot","null","null",,,518735,,"180728_011917","-9.5226","-133.4465","1.2165","10.7581","29.4955","-17.9706","3.7025","1.6975","null","null","null","91.0520","2508","5.9520",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5455","null","null","null","null","null","null","null",49,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"CU","2018-07-27","72.5","0.9115","6.3281","Clayton Kershaw",518692,477132,"null","ball",,,,,"12","null","R","L","L","ATL","LAD","B","null","null",0,0,2018,"-0.2145","-1.4212","0.1033","4.1346","null","null","null",2,6,"Bot","null","null",,,518735,,"180728_011903","-1.2416","-105.1676","5.5062","-1.3150","20.1969","-43.7911","3.5705","1.6768","null","null","null","71.4300","2461","5.9380",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5594","null","null","null","null","null","null","null",49,"1","Curveball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"FF","2018-07-27","92.1","1.3308","6.2168","Clayton Kershaw",645277,477132,"strikeout","swinging_strike",,,,,"3","Ozzie Albies strikes out swinging.  ","R","R","L","ATL","LAD","S",2,"null",1,2,2018,"0.0659","1.6006","0.7091","3.3565","null","null","null",1,6,"Bot","null","null",,,518735,,"180728_011831","-1.7224","-133.9767","-4.8661","1.1853","30.7599","-12.1143","3.2556","1.4769","null","null","null","91.9130","2395","6.3350",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.1626","null","null","0.00",1,0,0,"null",48,"4","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CU","2018-07-27","72.3","0.8179","6.2879","Clayton Kershaw",645277,477132,"null","foul",,,,,"9","null","R","R","L","ATL","LAD","S","null","null",1,1,2018,"-0.2027","-1.3994","0.3060","1.6658","null","null","null",1,6,"Bot","null","null",,,518735,,"180728_011805","-0.6751","-105.1614","0.6148","-1.3435","19.3295","-42.6814","3.2556","1.4769","null","null","null","71.4300","2267","5.8290",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.6683","null","null","null","null","null","null","null",48,"3","Curveball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CU","2018-07-27","72.5","0.8546","6.3392","Clayton Kershaw",645277,477132,"null","ball",,,,,"12","null","R","R","L","ATL","LAD","B","null","null",0,1,2018,"-0.1234","-1.4160","0.7080","5.4982","null","null","null",1,6,"Bot","null","null",,,518735,,"180728_011749","-0.0855","-105.0639","8.0742","-0.8764","18.7887","-44.1058","3.3248","1.3237","null","null","null","71.3470","2366","5.7520",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.7455","null","null","null","null","null","null","null",48,"2","Curveball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-07-27","92.1","1.3218","6.1906","Clayton Kershaw",645277,477132,"null","foul",,,,,"4","null","R","R","L","ATL","LAD","S","null","null",0,0,2018,"0.4745","1.5505","-0.6116","2.6155","null","null","null",1,6,"Bot","null","null",,,518735,,"180728_011727","-5.9584","-133.9571","-6.6516","6.9907","27.9256","-12.2035","3.2556","1.4769","165","71.7","22.1034","92.4810","2475","6.4620",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.0354","null","null","null","null","null","null","null",48,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CU","2018-07-27","72.7","0.9094","6.3129","Clayton Kershaw",660670,477132,"field_out","hit_into_play",,,,,"14","Ronald Acuna grounds out, shortstop Chris Taylor to first baseman Cody Bellinger.  ","R","R","L","ATL","LAD","X",6,"ground_ball",1,1,2018,"0.1985","-1.3542","0.6605","1.3755","null","null","null",0,6,"Bot","106.63","151.49",,,518735,,"180728_011654","-0.8278","-105.8297","-0.1771","1.6122","19.4033","-42.3608","3.3665","1.5309","10","67.0","-8.3080","72.0130","2451","5.9080",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5896","0.063","0.051","0.00",1,0,0,2,47,"3","Curveball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"SL","2018-07-27","89.0","1.4705","6.2566","Clayton Kershaw",660670,477132,"null","foul",,,,,"6","null","R","R","L","ATL","LAD","S","null","null",1,0,2018,"0.0480","1.2427","0.2911","2.1485","null","null","null",0,6,"Bot","null","null",,,518735,,"180728_011628","-2.9732","-129.5369","-6.6234","1.0981","24.4834","-17.2477","3.3665","1.5309","103","76.9","8.0887","88.8060","2481","5.9420",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5555","null","null","null","null","null","null","null",47,"2","Slider",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"SL","2018-07-27","89.3","1.2950","6.3178","Clayton Kershaw",660670,477132,"null","ball",,,,,"13","null","R","R","L","ATL","LAD","B","null","null",0,0,2018,"0.0419","1.1265","-0.5114","0.2588","null","null","null",0,6,"Bot","null","null",,,518735,,"180728_011608","-4.4871","-129.5728","-11.1295","1.3269","24.8261","-17.6922","3.6521","1.6726","null","null","null","88.7220","2583","5.9020",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5960","null","null","null","null","null","null","null",47,"1","Slider",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"SL","2018-07-27","89.1","1.1326","6.2411","Clayton Kershaw",605439,477132,"field_out","hit_into_play",,,,,"1","Michael Reed lines out to left fielder Joc Pederson.  ","R","R","L","ATL","LAD","X",7,"line_drive",1,0,2018,"-0.1420","1.0644","-0.3416","3.0944","null","null","542255.00",2,5,"Bot","85.39","70.68",,,518735,,"180728_010357","-3.3077","-129.6632","-3.9134","-0.9334","25.6419","-19.7227","3.4955","1.4959","344","100.9","22.0170","88.8070","2496","5.9800",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5180","0.613","0.875","0.00",1,0,0,5,42,"2","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-07-27","91.5","1.1290","6.2392","Clayton Kershaw",605439,477132,"null","ball",,,,,"13","null","R","R","L","ATL","LAD","B","null","null",0,0,2018,"-0.0415","1.5742","-0.1617","1.3046","null","null","542255.00",2,5,"Bot","null","null",,,518735,,"180728_010330","-3.1651","-132.9224","-9.9528","0.1794","28.2060","-11.5921","3.4955","1.5728","null","null","null","91.5130","2280","6.3660",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.1317","null","null","null","null","null","null","null",42,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-07-27","91.6","0.9568","6.2341","Clayton Kershaw",621020,477132,"field_out","hit_into_play",,,,,"2","Dansby Swanson pops out to second baseman Max Muncy.  ","R","R","L","ATL","LAD","X",4,"popup",0,1,2018,"0.0989","1.5084","0.0478","3.3069","null","null","542255.00",1,5,"Bot","175.64","152.45",,,518735,,"180728_010208","-2.5120","-133.4330","-4.8182","1.7009","27.4849","-13.3399","3.4065","1.5609","null","80.0","69.0000","91.8990","2316","6.3130",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.1846","0.000","0.000","0.00",1,0,0,3,41,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","90.8","1.0785","6.2493","Clayton Kershaw",621020,477132,"null","called_strike",,,,,"8","null","R","R","L","ATL","LAD","S","null","null",0,0,2018,"-0.4240","1.0510","-0.1223","1.6594","null","null","542255.00",1,5,"Bot","null","null",,,518735,,"180728_010120","-2.0999","-132.0468","-7.8288","-4.5455","26.4493","-18.5015","3.7530","1.6726","null","null","null","90.9270","2484","6.2650",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.2321","null","null","null","null","null","null","null",41,"1","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-07-27","92.0","1.3084","6.2125","Clayton Kershaw",542255,477132,"single","hit_into_play_no_out",,,,,"4","Ender Inciarte singles on a ground ball to center fielder Alex Verdugo.  ","R","L","L","ATL","LAD","X","null","ground_ball",0,0,2018,"0.0414","1.5919","-0.3737","2.4909","null","null","null",1,5,"Bot","125.37","91.88",,,518735,,"180728_010034","-4.3429","-133.8200","-7.0260","1.3915","27.6080","-11.8720","3.3146","1.5089","44","93.3","-0.1930","91.9330","2340","6.1710",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.3268","0.360","0.329","0.90",1,1,0,2,40,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Strategic","Standard"
"SL","2018-07-27","89.0","1.3780","6.2192","Clayton Kershaw",622666,477132,"strikeout","called_strike",,,,,"14","Johan Camargo called out on strikes.  ","R","R","L","ATL","LAD","S",2,"null",1,2,2018,"-0.3689","0.9706","0.8584","1.6769","null","null","null",0,5,"Bot","null","null",,,518735,,"180728_005954","-0.5044","-129.5167","-7.1730","-4.0625","25.1055","-20.0402","3.7030","1.7230","null","null","null","89.2270","2461","6.2640",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.2340","null","null","0.00",1,0,0,"null",39,"4","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"CU","2018-07-27","72.3","0.9545","6.2914","Clayton Kershaw",622666,477132,"null","called_strike",,,,,"9","null","R","R","L","ATL","LAD","S","null","null",1,1,2018,"-0.0525","-1.2812","0.4749","2.0879","null","null","null",0,5,"Bot","null","null",,,518735,,"180728_005938","-0.8611","-105.1182","1.2444","-0.2279","18.8434","-41.9694","3.5261","1.7724","null","null","null","71.6220","2221","5.9420",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5556","null","null","null","null","null","null","null",39,"3","Curveball",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","88.6","1.3294","6.3303","Clayton Kershaw",622666,477132,"null","ball",,,,,"2","null","R","R","L","ATL","LAD","B","null","null",0,1,2018,"-0.0060","0.9725","-0.1515","3.4350","null","null","null",0,5,"Bot","null","null",,,518735,,"180728_005923","-3.5748","-128.9712","-3.0036","0.6499","25.8257","-21.1157","3.3499","1.5728","null","null","null","88.0430","2470","5.8350",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.6622","null","null","null","null","null","null","null",39,"2","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-07-27","91.1","1.2995","6.1836","Clayton Kershaw",622666,477132,"null","called_strike",,,,,"8","null","R","R","L","ATL","LAD","S","null","null",0,0,2018,"0.0674","1.6326","-0.2346","2.2566","null","null","null",0,5,"Bot","null","null",,,518735,,"180728_005909","-4.0110","-132.5377","-7.5120","1.6458","27.9934","-11.4551","3.5513","1.7724","null","null","null","91.4360","2422","6.4750",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.0227","null","null","null","null","null","null","null",39,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","89.5","1.2986","6.1818","Clayton Kershaw",435559,477132,"strikeout","swinging_strike",,,,,"6","Kurt Suzuki strikes out swinging.  ","R","R","L","ATL","LAD","S",2,"null",0,2,2018,"-0.2745","0.9421","0.4229","2.1963","null","null","null",2,4,"Bot","null","null",,,518735,,"180728_004831","-1.5851","-130.4038","-5.8887","-2.8592","23.3456","-20.5261","3.3146","1.5089","null","null","null","89.9130","2531","6.1400",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.3576","null","null","0.00",1,0,0,"null",33,"3","Slider",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"FF","2018-07-27","91.6","1.2099","6.1668","Clayton Kershaw",435559,477132,"null","foul",,,,,"3","null","R","R","L","ATL","LAD","S","null","null",0,1,2018,"0.2252","1.5984","0.8169","3.2055","null","null","null",2,4,"Bot","null","null",,,518735,,"180728_004800","-1.5031","-133.4629","-5.1808","3.0580","29.1629","-11.8585","3.3146","1.5089","null","null","null","92.5190","2360","6.8000",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"53.6973","null","null","null","null","null","null","null",33,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"FF","2018-07-27","92.2","1.2832","6.1874","Clayton Kershaw",435559,477132,"null","foul",,,,,"11","null","R","R","L","ATL","LAD","S","null","null",0,0,2018,"-0.0341","1.4219","-1.1470","2.8920","null","null","null",2,4,"Bot","null","null",,,518735,,"180728_004734","-6.1145","-133.9970","-5.6100","1.0038","30.9822","-13.9963","3.3146","1.5089","null","null","null","92.1180","2300","6.4660",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.0314","null","null","null","null","null","null","null",33,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"SL","2018-07-27","89.3","1.4343","6.2422","Clayton Kershaw",455976,477132,"field_out","hit_into_play",,,,,"5","Nick Markakis grounds out to first baseman Cody Bellinger.  ","R","L","L","ATL","LAD","X",3,"ground_ball",2,0,2018,"-0.0107","0.9397","-0.2118","2.6118","null","null","null",1,4,"Bot","153.83","162.74",,,518735,,"180728_004653","-4.0164","-129.9015","-4.8731","0.7055","26.7272","-20.8207","3.4065","1.5609","8","80.4","-18.6450","89.0890","2461","6.1350",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.3623","0.071","0.068","0.00",1,0,0,2,32,"3","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","87.5","1.3718","6.2296","Clayton Kershaw",455976,477132,"null","ball",,,,,"13","null","R","L","L","ATL","LAD","B","null","null",1,0,2018,"-0.3452","0.7823","-1.0560","0.3346","null","null","null",1,4,"Bot","null","null",,,518735,,"180728_004628","-5.1244","-127.0626","-9.6306","-2.7164","24.9399","-22.0638","3.6773","1.7474","null","null","null","87.2300","2626","6.1370",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.3608","null","null","null","null","null","null","null",32,"2","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","89.1","1.2907","6.2289","Clayton Kershaw",455976,477132,"null","ball",,,,,"13","null","R","L","L","ATL","LAD","B","null","null",0,0,2018,"-0.2997","0.9639","-0.9689","1.4961","null","null","null",1,4,"Bot","null","null",,,518735,,"180728_004612","-4.9071","-129.5402","-7.5701","-2.3370","26.7877","-20.0525","3.8035","1.6476","null","null","null","88.8200","2595","6.1390",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.3583","null","null","null","null","null","null","null",32,"1","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-07-27","89.4","1.4628","6.2471","Clayton Kershaw",518692,477132,"field_out","hit_into_play",,,,,"7","Freddie Freeman grounds out, second baseman Max Muncy to first baseman Cody Bellinger.  ","R","L","L","ATL","LAD","X",4,"ground_ball",1,1,2018,"-0.2202","1.0034","-0.4197","1.5800","null","null","null",0,4,"Bot","154.86","133.10",,,518735,,"180728_004537","-4.1747","-130.0402","-7.6421","-1.7159","24.7015","-19.4858","3.5705","1.6768","30","86.8","-0.4250","89.6950","2548","6.2800",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.2174","0.281","0.251","0.00",1,0,0,2,31,"3","Slider",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"CU","2018-07-27","72.7","1.1308","6.2484","Clayton Kershaw",518692,477132,"null","ball",,,,,"13","null","R","L","L","ATL","LAD","B","null","null",0,1,2018,"-0.3690","-1.5165","-1.0818","0.4334","null","null","null",0,4,"Bot","null","null",,,518735,,"180728_004507","-3.7817","-105.7613","-1.6319","-2.0042","19.6434","-43.2534","3.5705","1.6768","null","null","null","71.8900","2416","5.8830",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.6149","null","null","null","null","null","null","null",31,"2","Curveball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"FF","2018-07-27","91.0","1.3081","6.2444","Clayton Kershaw",518692,477132,"null","foul",,,,,"5","null","R","L","L","ATL","LAD","S","null","null",0,0,2018,"0.2159","1.4514","-0.1974","2.6259","null","null","null",0,4,"Bot","null","null",,,518735,,"180728_004451","-4.2412","-132.4099","-6.3431","3.3643","25.1439","-13.9625","3.5705","1.6768","306","93.4","47.0148","91.4740","2270","6.3300",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.1671","null","null","null","null","null","null","null",31,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Infield shift","Standard"
"CU","2018-07-27","72.9","0.9184","6.3318","Clayton Kershaw",645277,477132,"field_out","hit_into_play",,,,,"14","Ozzie Albies grounds out, shortstop Chris Taylor to first baseman Cody Bellinger.  ","R","R","L","ATL","LAD","X",6,"ground_ball",1,1,2018,"-0.2486","-1.4658","0.8783","2.0407","null","null","null",2,3,"Bot","108.41","150.63",,,518735,,"180728_002628","0.3355","-106.0015","1.2267","-1.8972","18.5201","-43.4741","3.2546","1.4758","18","74.5","-6.0610","72.2040","2339","5.8470",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.6509","0.102","0.096","0.00",1,0,0,2,23,"3","Curveball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-07-27","88.7","1.2842","6.2769","Clayton Kershaw",645277,477132,"null","ball",,,,,"12","null","R","R","L","ATL","LAD","B","null","null",0,1,2018,"-0.1400","1.1130","1.5037","2.9717","null","null","null",2,3,"Bot","null","null",,,518735,,"180728_002610","0.8204","-129.2586","-4.3867","-1.7111","23.3755","-19.1618","3.3992","1.4758","null","null","null","88.7620","2385","5.9520",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.5458","null","null","null","null","null","null","null",23,"2","Slider",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2018-07-27","91.3","1.0939","6.2148","Clayton Kershaw",645277,477132,"null","swinging_strike",,,,,"1","null","R","R","L","ATL","LAD","S","null","null",0,0,2018,"0.0094","1.4381","-0.5189","3.2049","null","null","null",2,3,"Bot","null","null",,,518735,,"180728_002553","-4.0890","-132.9214","-4.8616","0.8938","25.4063","-14.2274","3.2546","1.4758","null","null","null","91.9220","2248","6.3920",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.1056","null","null","null","null","null","null","null",23,"1","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"SL","2018-07-27","88.7","1.3491","6.3193","Clayton Kershaw",660670,477132,"field_out","hit_into_play",,,,,"5","Ronald Acuna grounds out, second baseman Max Muncy to first baseman Cody Bellinger.  ","R","R","L","ATL","LAD","X",4,"ground_ball",1,0,2018,"-0.1910","0.7714","-0.2398","2.5982","null","null","null",1,3,"Bot","119.14","164.28",,,518735,,"180728_002525","-3.4651","-129.0467","-4.6256","-1.4346","25.1258","-22.9797","3.3655","1.5298","7","90.8","-20.2780","88.2540","2461","5.8750",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.6224","0.131","0.122","0.00",1,0,0,2,22,"2","Slider",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FF","2018-07-27","91.5","1.2970","6.1778","Clayton Kershaw",660670,477132,"null","ball",,,,,"14","null","R","R","L","ATL","LAD","B","null","null",0,0,2018,"-0.1314","1.6476","0.5020","1.2500","null","null","null",1,3,"Bot","null","null",,,518735,,"180728_002500","-1.7235","-132.9785","-10.1316","-1.2074","27.7005","-10.6310","3.6511","1.6965","null","null","null","91.7210","2269","6.4260",530960,477132,518735,641355,571970,592518,621035,592626,657077,461314,"54.0719","null","null","null","null","null","null","null",22,"1","4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
